Rating,Label,Review_Text
5,-1,"Sunday morning walking around in a dull, fog and saw something called Quiche Italiano for brunch. A good strong cup of joe, a slice of quiche, some Motown tunes, a couple of chocolate-dipped Madeleines and Cafe Lore made Sunday look a lot better. Great service in a familiar, relaxed atmosphere. No rush and a little fuss, but these guys have the fuss down to a science and make you feel at home. Almost took my shoes off during my cappuccino. A really enjoyable experience. The menu is simple but covers some great comfort foods, from french toast for breakfast to eggplant rollotini for lunch to mushroom ravioli for dinner to pineapple cheesecake for dessert. In the middle of Sunset Park, Brooklyn grows a really cool restaurant that is a breathe of fresh air."
4,1,"I walk by Olivier's every day on my way to and from the train. This owner operated business has transformed a once skeezy pizza joint into a lovely and charming French bistro. The tiled floors and bistro table offer a quaint old world Brooklyn/ Euro vibe.The menu is rich and elaborate. Olivier's French influence can be tasted in every dish. I've only been for brunch, but the dinner menu looks fantastic. The quiche was light and airy- yet rich. The side salad complemented the meal well. The house dressing wasn't too sweet. The staff is attentive and personable. ??and of course, delish coffee--and lots of coffee/latte/cappuccino options. A lovely but hidden addition to the neighborhood!"
5,-1,"I found this amazing gem of a restaurant while waiting for a friend to meet me at another place. I was early for my friend, so popped into Cielo for a drink. I was awed by the atmosphere, friendliness and superior food! This place is wonderful. The owner/manager Isabella is so warm and welcoming that I ended up having my friend meet me at Cielo instead of our original destination. Now I'm a confirmed fan and will be a die-hard regular. Don't miss this place!"
4,1,"Some great food, some stuff we didn't like-the calamari and seafood tasted like nothing. Someone in my group used the word Alpo. The empanadas and cod were amazing. My boyfriend wants to return just for them. Our waitress was extremely sweet and accommodating-even with our group of 7. Sangria was great, and they had mango and a pomegranate option. The flamenco show was good for something different, but became almost too loud ??as we were seated right next to the stage. The price is great and came out to about 65 pp with a twenty percent tip. Glad I tried it out."
3,1,"I had Friday night dinner here with my mom when she was in town. Very popular and crowded place and the website said they didn't take reservations so we ended up waiting around for about an hour for a table. The food was OK. Mom got the fried chicken and I got the duck meatloaf, but will have to say that both were a bit salty. The cider was good,but dessert was the best thing about this place. Overall, solid meal, but not as great as I expected considering all the RAVE reviews. Oh yea. Service sucked."
5,1,"Delicious addition to the neighborhood. I had two tacos and am looking forward to trying the other two and the rice bowls (not a big burrito fan). The pork was delicious. The falafel was good but not quite as fine, but I'd happily eat it again. I was warned the pork was spicy but it wasn't thru the roof, which is good with me. They were fast and courteous and the place is clean. I'll be back soon!! Just had the chicken kimchi bowl, really really good. The staff is super nice. They keep adding menu items and I never get tired of the food. It's not a linger and dine sort of restaurant, better for take-out or a quick bite, but it's really really good."
5,1,"Well worth a trip to Greenpoint. ??The interior looks inviting but we were seated in the garden which is one of the best in NYC. ??You'll eat your meal surrounded by plants and herbs, with members of staff actually coming out to snip a few for the dishes. ??If that sounds gimmicky, don't let me put you off - because Anella is much better than that. ??The food is interesting, inventive and delicious, even if you don't care that it also ticks all the local, artisanal, seasonal boxes too."
5,-1,"Some of the best pickle chutney I have ever tasted. ?? The dosas are perfect. ??I HIGHLY recommend this place, best Indian food I have had in a long time."
4,-1,The ramen was good but not as good as I thought. Pork bun very really delicious.
2,-1,"I went here about a year ago and I'm pretty sure my body is still trying to digest the pork. ?? Starts off fine, if you can stand the uber-hip vibe and long wait at the bar. The beer was cheap. As in it makes no sense for Manhattan cheap. Ah, the next round was double the price. Wuh ? Turns out it was half price happy hour when I first arrived. No notice from the bartender that if we order in the next five minutes we can get the deal before the price goes up. Thanks. Probably I wasn't cool enough to receive the message. But the pork buns ordered while hunkering down for the long table wait were excellent. Note the word pork. It will come back to haunt me. Table in some room straight back then left and then left again. So what to eat. Pork the waiter suggests. Some soup with pork in it. And add in some extra belly fat while you're at it. OK. And so it goes. I think I heard a pig screaming in the kitchen at one point during my meal. Dessert. What ? No pork Ice Cream. Disappointing. I kept it all down which was a triumph. Order with some more discretion than I and you may have a fonder memory. Me, I may never eat pork again. And if I do it won't be here."
4,1,"Great place to pick up a delicious, fast dinner!"
4,-1,"Good, but not my fave Greek restaurant. Food is very fresh and elegant, ??but ever so slightly bland. I'm not sure what was missing, just hint more of seasoning or something. Having said that, we did enjoy everything we ate, but have had better. The complimentary pita is fresh and delicious, but the chickpea spread is bland. Dolmades were very good ??as were the dips. I'd pass on the cold pepper stuffed with cheese. Bass entree with pistachio crust was great, very fresh and delicate. But again, just a tad bland. I wasn't crazy for the spinach, celery veg that accompanied it. Service was friendly and professional. Atmosphere is lovely and great for a date. Good food that lacked bit of magic."
3,-1,"I was excited to go to this place after all the hype I hear and seeing the constant posts of people going there and raving about the ramen. I attempted to go to this place 4 times before I actually ate here. Each of the first four times I gave up as the wait was over an hour and given to many food options in that adjacent blocks I always opted to go somewhere else. When I finally actually here I was disappointed. The ramen is average and their is nothing special about it at all. There are MANY ramen spots that have comparable quality at a FRACTION of the price. The decor is nice, the waiter was polite."
4,1,"This place is good. Our food was good and I loved my cocktail despite another reviewer claiming they were average. First off, the ambiance is nicer than I had anticipated. It looks nice while still being approachable. Good for a date but still welcoming to families. To be honest, it was nice to see some families eating together. ??So overall, nice, but not pretentious. It was just my husband and I. He had made a reservation on OpenTable and we were seated right away. Our food was good. Not amazing, but the service was great, making this a very solid 4 star review (probably 4.5 but I feel like I need to scale back my 5 star ratings). According to our receipt Emily was our server and she was super friendly and welcoming with great recommendations. Throughout the meal we had a few different people clearing our plates, delivering food and checking on us, so it seems like a nice collaborative place to work. As a former server I always appreciate those good vibes and we were well cared for. To drink I had the Scarlet's Fever. It was DELICIOUS and different than my usual, but so refreshing without being too sweet (it was also Emily's recommendation). To eat I had the gazpacho, which was a bit disappointing. I would give it 2.5 stars but I then had a special, the grilled squid with canelloni which was smoky, warm, and satisfying. The two starters more than satisfied me and I even had some canelloni remaining. My husband had the cavatelli. Deep, rich flavor. Also, the olive oil they serve with bread when you arrive seems to be garlic infused and was a nice touch. We left satisfied and happy. Overall the awesome service maybe even outshone our food."
5,-1,"We were looking for a new place to dine in my neighborhood and discovered Porteno as a result of a web search. ??We visited ??Buenos Aires several years ago so the advertised Argentinian cuisine was the draw. ??Went there on 11/15/12 but the place was full so yes, do make reservations. It's a small place and does fill up fast. ??Went back the next night with reservations for 4 and found it to be a friendly, reasonably priced restaurant serving delicious well-prepared food. The wait staff was pleasant and Jorge, one of the owners, was a friendly gracious host. ??There were some rather loud diners near us for the first half of our meal, but luckily there was no loud music blaring in the restaurant and I commend Jorge for not subjecting us to that torture. We had a sampling of starter plates: Polenta Porteno (polenta with blood sausage meat): interesting dish but may be an acquired taste for some, two types of empanadas (beef; spinach w/manchego): tasty morsels inside a delicate puff-pastry, and the octopus salad special, which was SUPERB! I try to have octopus whenever I see it on the menu but all too frequently it is either chewy, slimy, fishy or all of the above. ??This was tender and grilled to perfection and not fishy tasting at all - even those at our table who are usually not fond of octopus found it delightful. For entrees diners at our table had the ribeye (bife de costilla), grilled tender steak served with a kale and bean salad (one of the two diners found the kale too crispy-raw, the other enjoyed it). ??Another diner had Milanese, breaded and fried and also tender and tasty, and I had the rolled flank steak (metambrito), a braciole-like dish that melted in your mouth and was my favorite (yes, I did taste all the other entrees). Wine was a bottle of Argentinian Chardonnay which was ok and a bottle of malbec which was a smooth pleasant wine. ??Both were in the $30 range. We tried two desserts: avocado custard (flan de palta), light and delicate, and bread pudding with dulce de leche gelato (budin de pan), which I found not to be the perfect choice after a steak dinner as it is a bit on the heavy side. Overall a delightful dining experience."
5,1,Joju is a great place to eat! Every sandwich is delicious! Sandwiches are a good portion and taste fresh! yummy!
5,1,"Excellent argentinian place for dinner!! I am Argentinian, and am really used to good stakes, but the entrania here was really over the top!! Had the best dinner ever, and the place has a really nice vibe."
4,1,The lamb burger. ??Hands down best lamb burger I've had.
5,1,I cannot describe how happy i was when the waiter realized i wasnt touching the breadsticks and informed me they were gluten free!! So many gf options!! They even put little flags in then gf paninis!
5,-1,"Really great food. Worth the extra cash. Lamb chops are the most tender and flavorful I've ever had, delicious teas and salad, candy bar desert was unreal - and I despise desert. Service was first rate. Only downside is that the kafte is god awful and should probably be banished from the city."
1,1,"If I could give a negative I would!!! Dear managers and staff- I will NEVER come back to this place!! How dare you add additional tip for awful service?? This goes especially to the bartender who added it: NOOK- you should be ashamed! ??you weren't amazing so you shouldn't havent added the extra tip. What makes the situation even more disgusting is I attempted to reach out to the manager and she made a joke of it and hung up the phone. There are 50 other Thai places in the neighborhood. The food is not any different from what other thai places can make- it's only the decor that stands out, so please don't pride yourself on the food or the service because both are whack!"
5,1,"My family had dinner here for our mothers 59th birthday. ??None of us had been to Blend on the Water before this but we were looking for good food and a nice ambiance and used our online searching skills. ??Needless to say, we found everything we were looking for at Blend on the Water. ??The view was gorgeous, the food was delicious and most of all, our server, Alexis, was a hit with everyone from my 14 year old nephew to my 70 year old grandmother. ?? Between all of us, we ate everything from the chorizo mac and cheese to the tender and flaky salmon and drank everything from the house wine to specialty drinks. ??Everything was well cooked, tasty and served by a wonderful staff. Our server, Alexis, was amazing and if we ever go back we will make it a point to request her specifically."
5,-1,"This by far is my favorite NYC restaurant. ??The sangria is excellent the tapas are beyond stellar. ??My favs on the menu include the Brussle sprouts, short ribs, bacon wrapped dates. The pork empanadas. ??Pretty much have enjoyed everything I've ever ordered on the menu sans the Sliders and warm vegetable salad. ??Live in Austin now but whenever I visit NYC I always hit it up."
4,1,"Even Paul Verlaine himself will wax poetic for the signature Hanoi martini (vodka, lychee and pineapple). ??And at $5 until 10 p.m., that poem will probably be longer than the Mahabharata. ??And reasonably expected to be full of inappropriateness. The award for ""Best Idea"" ever goes to whoever decided to head over to Verlaine as everyone was dying of thirst after a rum event. :) The martinis were potent, nobody kvetched on the size of the drink or the lack of alcohol it contained and pretty soon comments that should remain in the confines of one's minds made it to one's lips. Marie Antoinette does not need to issue an invite and even without cake, we'd gladly flock to this place. ??Verlaine has cachaca, Rittenhouse and a tapas menu that should probably be tried at some point. L'amour."
5,-1,"Very nice place, cozy, excellent food and great service. I tried the tasting menu and the food was excellent, every single dish was just great. Everyone from the maitre d' to the sommelier was nice and the overall service was excellent. Would definetely recommend it."
5,1,"We sat up at the counter and watched the meat sizzle (smells amazing) and fresh ingredients get placed into several exciting dishes. ??We had fish fermented for 4 days that came out crispy and full of flavor. ?? That was a special that is done once a week. ??We had the large plate curry lamb dish that is always on the menu. ??It was sort of like a kabob with the lamb cooked perfectly, roti as a shell, pickled beet and a yogurt sauce. ??The whole thing does not get soggy and does not fall apart. ??That is a major achievement. ??Sizzling sisig. ?? ??This dish sounds a little scary but is best described as crispy well seasoned pig bits on a cast iron dish. ??It is incredible. Prepare to drink beer or wine. ??There are enough choices of each and will continue to improve as they have only been open for a short time."
5,1,"Boqueria is a great place to take your best friend from forever out to have a girlie gabfest after a hot stone massage. ??So that's just what we did! We were relaxed and slightly stunned from our massages at Supple Spa next door (see my review of SS as well!), and walked into Boqueria for some sustenance. ??It was bustling with a vibrant, young crowd, but we were whisked away to a two-top table and our handsome server with an unplacable accent explained the specials. We chose mostly from the specials menu, which makes me sad that I may not be able to experience that deliciousness next time (and there will be a next time!). ??I'm writing up the dishes from memory because I can't find the specials on the website - sad!! 1. ??We started with a salad that I'm still dreaming about: ??beautiful chopped lettuces, jamon, shaved manchego, and HAZELNUT vinaigrette. ??SO GOOD. ??Seriously, this is haunting my dreams. ??I can still taste the slight crunch from the hazelnuts and the astringency of the vinaigrette piercing through the decadent richness of the jamon. 2. Next, we had a grilled flatbread that had some goat cheese, arugula, more jamon, and a runny quail egg on top. ??Drool-icious.... 3. ??Third course consisted of two enormous, perfectly cooked scallops. ??They were silky and opalescent on the inside, and crispy and crunchy on the outside. ??I think they may have been coated and deep fried, but tasted amazingly light. ??The perfect scallop! 4. ??We finished with a more traditional tapas - a sausage and white bean dish. ??The sausages were house made that day and tasted fresh and faintly herbaceous. ??The white beans were large, meaty, and had a good firm mouth feel. Before floating away to catch the PATH train back to Jersey, we shared a flan. ??Brought back memories from the old days when my friend had to make flan for Spanish class. ??The flan was luscious, creamy, and gone too fast! Reasonably priced - but neither of us was drinking. ??Would make an amazing date with a significant other - or a great friend! - or bring another couple and try twice as many dishes. :-)"
4,-1,excellent pre fixe menu for brunch. ??make sure to get the filet mignon or the fejoada order with a bloody mary. ??Order the steak medium rare and it will be perfect...Definitly not to red. LOL JACKET REQUIRED.......NOT
5,-1,"My husband and I decided to try Casablanca after reading the reviews on this site, and we were not disappointed! We started with the eggplant salad, which was delicious. For our entrees I had the chicken with couscous and my husband had lamb tagine. Both dishes were flavorful and delicious. We also had the tea, and as many others stated in their reviews, it was great. ??In addition to the great food, the service was fantastic. The waitress was incredibly friendly and attentive, and took the time to explain the menu to us in detail. ??I would highly recommend this restaurant."
5,-1,gangster.
5,1,"This place was great. ??Total surprise. ??Just make sure you walk thru the lobby of 211 and don't go to the place next door, which we almost did. Walked down and thought I was going into a bomb shelter. ??Boy was I pleasantly surprised. ??Great ambiance. ??Felt like I had just uncovered this great hidden surprise in NYC. Esp since I worked 3 blocks away for 4 yrs and never knew about it. ??Had a variety of dishes and sakes. ??All was great. ??Fish - black cod and fluke were esp. great. ??But also steak and pork belly are must haves. ??Total find and total surprise. ??Lots of fun."
1,1,"Not worth it. The wait was so long as there was no reservation available. No place to sit while you wait. I stood and kept getting hit by the customers and waiters coming through. The head waiter kept telling us that our table was almost ready when it actually wasn't. Finally we are seated. To even get a waiter's attention was SO difficult that I contemplated leaving. But since I had already waited an hour for this place, what is another 10+ minutes? We ordered. Water does not come until our food comes. AND my ravenous self was staring at the tables near us, THEY ALL GOT BREAD. WHERE WAS OUR BREAD?!?!? Anyways, so my friend and I got the tagliatelle bolognese as well as the pork belly. Pork belly was just all fat. NO meat. What kind of dish is this?! I understand that pork belly has a lot of fat.. I've eaten it at a lot of places. But if I order the entree version, I expect some meat on it! The tagliatelle was less disappointing. It was a homecooked pasta, something you can make yourself. Not exciting. Not innovative. But this place isn't that. I recommend it if you want a down to earth meal. But you can get this pasta anywhere else in the city, don't suffer through this long wait and horrible service for it."
4,-1,"I just found this place last week, even if i am ??a soho restaurants fun. This is going to be my favorite new spot. I love it 100 %. The food, the staff, the vibe, the decoration!! It all good about this place!! Sometimes is not easy to find a table."
4,1,"Jane is such a cute little spot for lunch. ??The low-key, bistro-like atmosphere is really welcoming, and the menu is packed with delicious options. ??One of my favorite items is a divine goat cheese-avocado sandwich. ??The atmosphere is relaxing, and it's fun to watch passersby on Houston Street. ??I'd highly recommend Jane for a lunch with friends or even a more casual business lunch."
4,-1,porkbunss rock
5,1,"This place has been on my bucket list for a while now ever since my friends raved of the boil. I finally got to try it today and I was not disappointed.. At all. We had to wait to an hour and a half so my friends and I walked around chinatown wasting time. It was really convenient that they texted us when our table was ready. My friends and I ordered the Cajun fries as an appetizer and it was pretty good with the dip that it came with. We all ordered a pound of shrimp and a pound of clams and I had it with the boil special sauce on a mild spicy level. The boil special sauce is soo good, there's nothing like it. The shrimps were huge and there was more than enough food for 3 people. The clams were pretty good too even though the shells itself made up most of the weight. All in all, I would highly recommend this place. It's amazing and I can't wait to come back."
4,-1,"People make a big deal out of this place and, as a result, it's always busy, busy, busy. But if you're craving pancakes on a Sunday morning, and who doesn't every now and then, this place is your ultimate destination. The lemon pancakes are tops, as is the french toast. You really can't go wrong."
2,-1,"I had their coconut bubble tea, it was horrible. But boba was hard as if it had been out for days, and the tea it self tasted burnt and it was barley sweetened. I was disappointed to know that they did not serve warm bubble tea, since it is cold outside. Many other bubble tea places that I have tried have been much better, for a better price, and have had both hot and cold bubble tea options. I did not try anything else in the restaurant but the place did smell nice and was very nicely decorated."
2,1,"An out-of-town friend and I loooooove Korean food. ??So for his last visit, I made a dinner reservation. The decor confused me - Van Gogh smoking a pipe? ??The phases of the moon? ??Birch tree trunks? ??Swings? ??Scratching my head Our waitress was perky and hyperactive at first, and then I guess she ran out of energy after she took our order because we didn't see her again except to ask for the check. We ordered more than enough food, so that when the chicken meatballs we ordered did not arrive and we were billed for it, we told them it wasn't a big deal. ??They struck it from the bill and wrapped it to go. My favorite things were the sweet potato noodles and the bulgogi. ??However, I'd rather go to 32nd St for more flavor and bigger portions."
5,1,The salon here was the best salmon I've ever had!!!! $7 glass of Zweigelt was an amazing deal as well.
5,1,"One of my favorites in the city. ??It's not at all authentic Tapas, but a loving reinvention and update of many classics. ??(It's very much a Batali-Bastianich place - the tables are even the same as the bar room at Becco) I get to Spain every year, but the patatas bravas here are the best I have ever had - and still I hardly ever order them because I like to get the beautiful fingerling potatoes with truffles and a fried duck egg... ??It's totally cramped and small - but who cares when the food is this good. ??I like to go at an off hour like 3pm and have the place to myself - I only have had one reservation here, the second week it opened. ??You can easily eat vegetarian very well here (or extremely meaty) - every person I've ever taken here has adored it."
2,1,"Always a long line of hungry hipsters mulling around outside, waiting for a table to open up, no matter what day of the week it is. It was packed with 30min wait, on a Tuesday afternoon. This is gotta be good, right? If atmosphere alone was enough to satisfy me, it would be 5-star. You can feel that everyone wants to be there, but importantly the staff don't carry a knowing pretentious attitude about it. My server and the host were very friendly, and gave me perfect service. Thanks guys. Unfortunately though, I was disappointed with the smoked salmon benny, and my diner-quality coffee. Presentation wasn't very interesting, they slapped a single layer of smoked salmon across two biscuits and topped it with eggs and hollandaise. Not saying a benny is supposed to be much more than that, but considering how much everyone raves about this place, I expected a little more creativity. The smoked salmon was good, but certainly not the best I've ever had. The biscuits, which are highly reviewed on Yelp, were dry, even when drenched in yolk and hollandaise, so I didn't finish them. One of my eggs was more medium than soft, leaving me wanting more yolk. Coffee is run of the mill diner quality brew. I didn't really want it once I started drinking it. At least I can say the hollandaise was delicious, beautiful consistency, and very, very tart. Other things on the menu looked interesting. I suggest you do not order the benny, and see if anything else can impress."
4,-1,"I came here for a first date on a Friday night. The moment you walk in you are hit with the smell of apples from the coat room as there are apples lining the walls. It was nice, my date was a bit late so I got to sit in the front room to wait. The crowd in that area was really old (no offense old people) but it seemed slightly stuffy to me. But when my date arrived and we entered the main restaurant I saw a lot more younger people and it had a bit more energy as well. We had the table near the back that had both seats facing the same direction which always kind of annoys me, especially tonight since my date was lookin so good. The food was delicious, service was amazing and decor was great. I would definitely come back here again, maybe just for a special occasion since it's a bit pricey."
3,-1,Lovely drinks but come on god sake we are in lower east side lower the prices little bit haa:) Other than that good food and ok atmosphere ( for single female not so good)
4,-1,love the breakfast. and the perogis.
1,-1,"We went to Casa Mono on Saturday, I gave the reservation name and the hostess looked at the computer screen and said, ""I`m sorry we cannot accommodate your party"". ??I also looked at the screen there was our reservation printed clearly on the monitor. ??Umm sorry?? ??She then proceeded to be increasingly rude as I tried to figure out what she was talking about. ??Now, my friend was coming in from out of town and I had to call her and until she arrived wait out in the cold with my husband and my 9 month old infant. ??The restaurant wasn`t even full. ??Truly a bad experience!!"
5,1,"This mom and pop/hole in the wall shop has some DELICIOUS cuban/dominican food. The exterior isn't really inviting but the people here are super friendly and the food totally hits the spot. I got take out from here (see pictures) and portions are generous, although hugely carb heavy: - Hot oxtail special (on Mondays) $11 very tender. Given that it's oxtail there's not that much meat to begin with. But I was happy with the portions especially since the oxtail sauce was so good over rice. It came with black or pinto beans and yellow or white rice. LOTS of rice and not as much beans. - Beef noodle soup special (on Mondays) $4 for a small portion. Kinda salty but good flavor. Had potatoes, onions, celery, carrots, beef chunks and rice (instead of noodle I guess). Don't think I would get this again since $4 isn't really worth it but still had good flavor and hits the spot if you're craving something to drink. - Plantains $4. THEY GIVE YOU SO MUCH PLANTAINS.. and it's cooked just right (sometimes plantains are too hard). Can't wait to eat my leftovers tomorrow. If anything, this was most worth it. - Small avocado salad $2. They're probably not making much money off of this if at all, cause they gave me a small container of cut avocado .. and it's pretty much about a whole avocado. Good to eat with rice and all the other cuban stuff. For I think $4 you can get it with salad and dressing and all. Would highly recommend take out. I wouldn't want to eat in unless I had nowhere else to go. And I didn't order delivery so not sure how the quality is there. Don't let the outside fool you. One of the most affordable, authentic, delicious cuban eats around. You'll probably want to hit the gym afterwards though cause it's hard to put that fork down ;)"
4,-1,Food is good. Price is cheap. Place is a bit too small. Not for the claustrophobic.
4,-1,"Great Food. Great Service. 'Nuff said. Only negative, a little too dim for my liking."
1,1,"Unfortunately, I cannot comment on the food for this place as my wife, my four year old daughter and I did not even get the chance to try it. I tried making reservations on Saturday, April 5, 2014, prior to going but the hostess said the manager was not letting her take any more reservations but that we could still come as walk-ins and we ""will"" be seated. This place is not family friendly as it TOO loud, ??it's more like a bar/club. The drinks were OK, even though that's not why we went. We got there around 8:30 PM and we're told that the wait was about two hours. Being the optimist that I am and the fact that I was really looking forward to front their food, as I have seen that it looks good on their Instagram account, ??I didn't see that as a bad thing and was willing to wait. My wife and I had a few drinks and I kept asking how much longer and all the hostess kept saying not much longer, the last time I asked she said there are some people that are done but we can't make them leave, which I understand. I kept seeing people come in and get seated within minutes so my patience and optimism were already running low. I finally asked some guy who appeared to be a manager if I was being dicked around and all he said they had reservations--but to me it seemed like these were personal friends by the way they weer being greeted. ??After almost three hours I finally told my wrote I had enough and we left (around 11:23 and the place closes at 11:30). All we were asked as we were walking out was if everything was ok. Bottom line, the least they could have said was that they were completely booked and not accepting walk-ins or they could not guarantee seating. Oh did I mention my daughter fell asleep and that we were in town on a business trip, from Miami, ??and took a cab from Manhattan where there were more than plenty of restaurants we could have gone to. I would say I would give it another chance but one time is all it takes and going by this experience I wouldn't even go just to have drinks nor recommend it to anyone else. I'm usually not one to give reviews and if I do they're usually well deserved and not negative but this one was worthy of and warranted such review. Not everyone is meant to be in the customer service/ hospitality/ restaurant business and if they decide to, they should at least invest in professional training."
4,1,"this diner is always packed, so i was so relieved when i walked in and immediately got a table. my bf and i had already eaten dinner, so this was just a dessert pit stop. they are known for their enormous portions, but they are better known for their delish cheesecakes...and delish they are! we ordered a slice of chocoloate swirl cheesecake and although i still think the fresh banana creme cheesecake from the cheesecake factory is ever so slightly better, this can definitely hold up on its own. the cake was super dense and extremely decadent, just the way a good cheesecake should be. one slice is plenty for two, unless you plan to have it for dinner, which isn't such a bad idea..."
5,-1,This is one of the cheapest place for anyone to get a full meal. You can virtually order anything on the menu and you'll never regret it. The specialty here is chicken so if you want to get the full experience try the chicken platter.
1,-1,Rude service. Poor value. Over-hyped - only thing it has going for it is the convenient location. You're far better off going down to other store for banh-mi sandwiches for $4-5. I ordered a duroc pulled pork sandwich. Bread to meat ratio was too low. Bread was hard and created the squeezing of meat out the other end effect. Pork was also bland. Nothing special - not worth the price.VERY BAD
2,1,I'm sorry but I don't get the hype. The line is so long but there a MILLION better places for brunch in Astoria. I've been three times and always left disappointed.
4,-1,"After a day of shopping with friends we stopped in for a quick bite and drinks. ??What a great little bistro! ??The staff were very accommodating of our party of five.... very courteous and attentive. ??The owner even came over to make sure we were comfortable and had everything we needed. ??Each of our meals were delicious. ??Some of us ordered ""bistro classics"" while others really enjoyed some more modern/creative dishes. Needless to say, we ended up eating off of each other's plates. ??The waitress noticed what we were doing and instead of being frowned upon she actually brought us extra plates and silverware -- so nice. ??I can't wait to go back with my husband and will definitely tell my friends and colleagues about this hidden gem! ?? After having such a pleasurable experience at Bistro Les Amis I had to write a review and ended up reading through some of the others written before me, most all of which were positive and complimentary. ??I have to say that I'm a bit confused and taken aback by the review left by H.G. of Montauk. ??It seems to be such an angry, personal attack rather than a review of his or her dining experience. ??A shame that the avenue given with Yelp for sharing personal experiences and recommendations is used by some in very petty and hurtful ways."
4,-1,"We have been wanting to try this spot for a while and we expected it would be busy since its a sat. night but it was insanely busy. The hostess (who is hot by the way) ??Maya ??was so awesome and chill. She told us the wait was an hour but but would try to get us in sooner and put us on the wait list. We got a txt 20min later saying our table was ready which was perfect since our drinks just came. Her Host sat us but a few minutes later i found out we had 1 more person coming ??even though they were packed as soon as i went and ??told her (not thinking she could do much) she found a chair in like 2 seconds and twisted our table to somehow walla fit 5 of us. Love her!!! ??Beer, Bacon, Bourbon!!!!! Our server Mike was was kool as well everything he recommended was on point! The Drinks here are Strong but no complaints!! Must Try Egg BLT and Bacon flight !!! The game was on multiple screens and the music was chill Over all we are already planning on our next weekend Bar ??Bacon night!!!!!"
4,-1,I have been a regular on Saturday nights for a while now and I have to say the husband and wife team are amazing. The last 2 weekends are not the same with out the team. The husband and wife team is the best. BRING BACK THE SATURDAY NIGHT TEAM!!! WE ALL MISS THAT TEAM!!!
4,1,"Went there for dinner during the week. Food was awesome. The GRILLED SIRLOIN was amazing, as well as, a few of the sides. The self serve bottomless draft was perfect, such a great idea. Service was nice and the evening I was there they played hiphop all night. Was just a great experience for dinner."
4,-1,Great service - yummy brunch :)
5,1,"Great for groups, especially if you can secure a table upstairs behind the kitchen. ??Not for those with bland or unadventurous palates!"
5,-1,I love this place omg please please come here they staff is fantastic the food is outta this world and I love that atmosphere it a cool clam place . if your in the mood for a great place lovley food and great music to listen come her
5,-1,"Hooray for Paulie Gee's. Napoli style pizza made with love. Lovely interior. Hope that liquor license comes in soon! It's the only way this place could get better. Ask for the off-menu vegan cheese -- Paulie will make the pizza himself to ensure it's up to standard with the regular pies. Thanks for the Daiya, Paulie! Will come back again and again and again."
4,-1,"Cramped, loud, and a bit of a wait on a Friday night.. buuuut, once we sat down, I was digging the vibe. Great mojitos, friendly service and reasonably priced dishes. Recommendation: Ropa vieja... delish!"
4,-1,Food is tasty and decently portioned. ??Prices are reasonable although the cash only thing is a hassle. ??Expect it to be loud & crowded. ??The only time it wasn't was when 2 friends and I went exactly at opening at 4pm. ??Last thing I ordered was Massaman red ??curry and it was delish.
4,1,this is a cool place to go to learn a lil somthing about wine ??and have a great little snack. we had the tom basil and egg bruscetta. ??it was worth the $10 cab ride. the beet and gorgonzola ??rissotto balls were good as well. but the bruscetta was the home run of the afternoon.
4,-1,everything I have tried is good. it does seem to take a bit too long when ordering a sandwich and there is one other person in there. great on those lazy days when i just don't want to cook but still want healthy food this is a great option. the owner is nice as is the staff.
5,1,I loved this place!! ??I just moved to the neighborhood. A neighbor recommended this place to me and I went for brunch this weekend. ??Everyone was really friendly and we got our food quickly and it was delicious. ??I highly recommend the french toast. ??While they were fast there was also no pressure to leave. ??I could have stayed as long as I like. ??I totally recommend this place and I will definitely be back. Often!
3,1,"Ambience was nice and enjoyed the small dishes. ??I recommend you should eat before you come here. ??If not, it will cost you $$$. I will repost/edit this once I go back there for the tasting menu."
5,-1,This place is great.what I really like about it ??that his food is very different from others and every item he has at his restaurant is unique so if you ever ??around give this guy a try and you won't be disappointed .
3,1,"Went here with my wife for my birthday. I'd characterize everything here was 'well composed'. The atmosphere was good. The interior tasteful and comfortable. The mix of people surprised me, from one or two younger hipster types to older grey haired UES patrician types. Perhaps more on the older side than young. The food was balanced and nicely presented, if not blindingly innovative, or challenging, or stand out tasty. I had the prawns to start (they were fine), the lamb for main (undercooked and somewhat unimaginative) and a cake of sorts for desert (nicely presented but forgettable). GT is the sort of place Jack Donaghy (from TV show 30 Rock) would come to enjoy a meal away from the rabble and without any nasty surprises. The service was superb. And they did all they could to make our evening comfortable. Glad I ate here, but ??I'm not in any rush to return. For me I like to be more surprised by the combination of ingredients and flavors. And I know when I do want to return, GT will be there."
5,1,"A delicious Colombian/Venezuelan delicacy. Mellow atmosphere, delicious sangria, excellent lunch specials. The Mami (Spicy Pork) and the Veggie Arepas are personal favorites. An Astoria institution. Get some."
4,-1,Best late night hop before heading home. Totally delicious. A must-have when in the Village.
5,1,"Got the hummus pizza, pork buns, and bottle of malbec. All amazing. Everything they say about here is true. You have to get lucky for seating."
5,-1,"I remember when I first visited this place only had about 10 or so reviews, and it brought a grin to my face to see that the number of reviews has grown to 100. I recently went back after I was in New York again. Both times I got a panini here (deliciozo and then bubi), and both times I thought the panini was absolutely delicious and reasonably priced. The chef/owner is awesome, and I wish her continued success!"
